timestamp,map_name,step,x,y,continuous_x,continuous_y,position_known,heading_known,pose_known,heading_index,heading_deg,action,reason,rl_shadow_enabled,rl_shadow_action,rl_shadow_agrees,rl_shadow_status,frame_sequence,requested_seconds,held_seconds,change_score,flow_dx_px,flow_dy_px,median_flow_px,flow_dispersion_px,flow_confidence,flow_inlier_ratio,tracked_points,flow_detected_points,flow_valid_tracks,flow_moving_points,flow_moving_ratio,flow_spatial_coverage,flow_occupied_regions,flow_translation_coherence,flow_expansion_coherence,flow_camera_model,motion_debug_path,motion_outcome,distance_cells,expected_flow_px,observed_motion_px,flow_residual_px,maximum_flow_residual_px,flow_validation_reason,odometry_integrated,collision,pang_visible,pang_score,teleport_suspected,fast_heading,fast_heading_confidence,fast_heading_uncertainty,fast_heading_stale,strict_heading,strict_heading_confidence,strict_heading_uncertainty,recovery_reason,recovery_requires_spawn_reset,stop_reason
2026-07-26T21:59:32.375+00:00,Tower AoE,11,0,11,-0.2226,11.0503,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3443,0.12,0.12113,0.01423,-7.314,10.602,12.466,4.798,0.919,0.662,71,119,111,71,0.64,0.417,5,0.988,0.502,translation,,moved,1.0094,17.067,12.466,4.6,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3802,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:33.010+00:00,Tower AoE,12,0,12,-0.2428,12.053,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3487,0.12,0.12034,0.01481,-7.664,12.45,14.265,3.456,0.925,0.653,75,116,109,75,0.688,0.417,5,0.953,0.593,translation,,moved,1.0028,16.57,14.265,2.305,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3796,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:33.623+00:00,Tower AoE,13,0,13,-0.263,13.0542,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3525,0.12,0.12017,0.01513,-4.114,11.299,12.542,4.726,0.925,0.605,86,129,124,86,0.694,0.333,4,0.944,0.52,translation,,moved,1.0014,16.321,12.542,3.779,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3803,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:34.250+00:00,Tower AoE,14,0,14,-0.2832,14.0582,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3568,0.12,0.12051,0.01658,-4.235,11.144,11.771,5.131,0.925,0.781,105,150,144,105,0.729,0.5,6,0.88,0.389,translation,,moved,1.0042,15.913,11.771,4.142,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3807,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:34.885+00:00,Tower AoE,15,0,15,-0.3035,15.0626,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3610,0.12,0.12055,0.01737,-4.05,11.302,15.086,6.331,0.923,0.645,107,153,148,107,0.723,0.667,8,0.879,0.471,translation,,moved,1.0046,15.465,15.086,0.38,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3796,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:35.538+00:00,Tower AoE,16,0,16,-0.3236,16.063,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3653,0.12,0.12008,0.01742,-4.602,12.313,16.777,7.478,0.938,0.659,123,170,157,123,0.783,0.667,8,0.888,0.619,translation,,moved,1.0007,15.424,16.777,1.352,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3798,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:36.168+00:00,Tower AoE,17,0,17,-0.3438,17.0659,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3693,0.12,0.12037,0.01834,-5.85,13.356,14.571,8.581,0.937,0.645,121,173,154,121,0.786,0.75,9,0.875,0.609,translation,,moved,1.0031,15.506,14.571,0.934,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3798,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:36.795+00:00,Tower AoE,18,0,18,-0.364,18.0676,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3733,0.12,0.12022,0.01827,-6.152,17.737,19.625,9.268,0.942,0.607,122,173,156,122,0.782,0.583,7,0.919,0.735,translation,,moved,1.0018,15.405,19.625,4.22,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3798,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:37.425+00:00,Tower AoE,19,0,19,-0.3842,19.0721,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3773,0.12,0.12057,0.01892,-6.112,15.063,16.222,12.416,0.955,0.582,134,183,159,134,0.843,0.75,9,0.923,0.754,translation,,moved,1.0048,15.658,16.222,0.564,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3803,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:38.051+00:00,Tower AoE,20,0,20,-0.4045,20.0761,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3816,0.12,0.1205,0.02007,-5.081,13.574,15.373,10.318,0.952,0.528,108,172,131,108,0.824,0.75,9,0.924,0.659,translation,,moved,1.0042,15.692,15.373,0.319,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3809,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:38.705+00:00,Tower AoE,21,0,21,-0.4247,21.0799,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3860,0.12,0.12048,0.02055,-4.767,12.712,15.705,10.105,0.947,0.374,115,175,142,115,0.81,0.75,9,0.913,0.67,translation,,moved,1.004,15.657,15.705,0.048,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3809,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:39.318+00:00,Tower AoE,22,0,22,-0.4448,22.0811,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3906,0.12,0.12017,0.0214,-4.201,12.371,12.51,5.409,0.947,0.526,97,163,122,97,0.795,0.667,8,0.936,0.559,translation,,moved,1.0014,15.66,12.51,3.15,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3891,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:39.944+00:00,Tower AoE,23,0,23,-0.465,23.0815,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3950,0.12,0.12007,0.01953,2.044,8.793,9.012,5.866,0.936,0.418,79,146,104,79,0.76,0.667,8,0.912,0.239,translation,,moved,1.0006,15.32,9.012,6.308,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3797,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:40.562+00:00,Tower AoE,24,0,24,-0.4852,24.0826,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,3993,0.12,0.12016,0.01902,-2.006,14.286,15.897,10.624,0.927,0.456,90,152,122,90,0.738,0.583,7,0.883,0.743,translation,,moved,1.0013,14.639,15.897,1.258,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3798,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:41.179+00:00,Tower AoE,25,-1,25,-0.5053,25.083,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4032,0.12,0.12007,0.01968,-1.174,13.385,15.262,8.728,0.943,0.5,116,163,143,116,0.811,0.667,8,0.878,0.727,translation,,moved,1.0006,14.714,15.262,0.548,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3804,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:41.824+00:00,Tower AoE,26,-1,26,-0.5255,26.0848,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4075,0.12,0.12023,0.02256,-5.105,14.795,16.832,12.304,0.939,0.484,95,149,120,95,0.792,0.833,10,0.887,0.746,translation,,moved,1.002,14.747,16.832,2.085,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3808,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:42.463+00:00,Tower AoE,27,-1,27,-0.5458,27.0905,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4117,0.12,0.12071,0.02103,-7.022,15.246,19.844,13.614,0.93,0.529,85,152,115,85,0.739,0.75,9,0.901,0.712,translation,,moved,1.006,14.872,19.844,4.972,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.38,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:43.097+00:00,Tower AoE,28,-1,28,-0.566,28.0944,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4157,0.12,0.12049,0.02002,-8.518,13.222,17.101,8.731,0.937,0.432,88,161,115,88,0.765,0.667,8,0.912,0.753,translation,,moved,1.0041,15.17,17.101,1.931,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3798,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:43.724+00:00,Tower AoE,29,-1,29,-0.5862,29.098,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4198,0.12,0.12045,0.02054,-8.695,14.275,16.447,9.944,0.922,0.378,90,162,126,90,0.714,0.75,9,0.881,0.684,translation,,moved,1.0038,15.286,16.447,1.161,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3803,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:44.364+00:00,Tower AoE,30,-1,30,-0.6064,30.0988,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4237,0.12,0.12012,0.02066,-9.918,13.201,15.788,6.671,0.93,0.39,105,167,141,105,0.745,0.667,8,0.897,0.737,translation,,moved,1.001,15.356,15.788,0.432,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3797,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:45.014+00:00,Tower AoE,31,-1,31,-0.6266,31.1016,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4281,0.12,0.12036,0.02231,-10.387,13.4,17.722,14.53,0.941,0.34,103,168,132,103,0.78,0.75,9,0.915,0.721,translation,,moved,1.003,15.382,17.722,2.34,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3805,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:45.644+00:00,Tower AoE,32,-1,32,-0.6472,32.1234,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4322,0.12,0.12265,0.02088,-10.666,13.402,17.362,4.139,0.907,0.684,57,155,91,57,0.626,0.583,7,0.918,0.615,translation,,moved,1.0221,15.522,17.362,1.84,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3797,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:46.277+00:00,Tower AoE,33,-1,33,-0.6674,33.1264,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4365,0.12,0.12038,0.01807,-6.217,11.819,15.866,3.51,0.908,0.567,90,146,119,90,0.756,0.583,7,0.707,0.645,mixed,,moved,1.0032,15.633,15.866,0.233,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3798,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:46.920+00:00,Tower AoE,34,-1,34,-0.6877,34.1332,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4407,0.12,0.12083,0.02097,-6.214,14.155,18.876,5.331,0.925,0.753,85,129,110,85,0.773,0.667,8,0.81,0.689,translation,,moved,1.007,15.647,18.876,3.229,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3806,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:47.564+00:00,Tower AoE,35,-1,35,-0.7079,35.1378,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4449,0.12,0.12058,0.03535,-11.956,16.71,23.713,1.478,0.845,0.515,33,216,68,33,0.485,0.5,6,0.726,0.82,perspective-expansion,,moved,1.0048,15.84,23.713,7.873,,distributed visual travel confirmed (perspective-expansion camera evidence),True,False,False,0.3807,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:48.225+00:00,Tower AoE,36,-1,36,-0.7281,36.1386,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4493,0.12,0.12013,0.01891,-6.372,14.242,15.365,9.527,0.862,0.688,64,165,155,64,0.413,0.5,6,0.934,0.775,translation,,moved,1.0011,16.313,15.365,0.948,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.38,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:48.852+00:00,Tower AoE,37,-1,37,-0.7483,37.1419,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4532,0.12,0.12042,0.02059,-8.069,17.158,19.1,11.493,0.834,0.698,43,167,133,43,0.323,0.5,6,0.867,0.78,translation,,moved,1.0035,16.21,19.1,2.889,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3801,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:49.487+00:00,Tower AoE,38,-1,38,-0.7685,38.1463,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4574,0.12,0.12055,0.02081,-8.573,16.886,19.019,3.583,0.831,0.684,38,165,133,38,0.286,0.417,5,0.907,0.819,translation,,moved,1.0046,16.384,19.019,2.635,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3798,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:50.136+00:00,Tower AoE,39,-1,39,-0.7887,39.1494,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4617,0.12,0.1204,0.01858,-7.335,16.451,18.252,3.281,0.837,0.673,49,174,155,49,0.316,0.5,6,0.905,0.703,translation,,moved,1.0033,16.542,18.252,1.71,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3818,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:50.777+00:00,Tower AoE,40,-1,40,-0.809,40.1559,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4657,0.12,0.1208,0.01768,-6.136,7.331,9.507,11.025,0.829,0.549,51,158,142,51,0.359,0.333,4,0.696,0.771,mixed,,moved,1.0066,16.644,9.507,7.138,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3807,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:51.417+00:00,Tower AoE,41,-1,41,-0.8292,41.1603,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4701,0.12,0.12056,0.01722,-4.027,9.681,9.856,8.401,0.854,0.491,55,155,129,55,0.426,0.417,5,0.847,0.525,translation,,moved,1.0046,15.874,9.856,6.017,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3799,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:52.042+00:00,Tower AoE,42,-1,42,-0.8494,42.1639,True,True,True,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4741,0.12,0.12046,0.01724,-3.392,6.847,9.118,6.148,0.826,0.382,34,167,113,34,0.301,0.5,6,0.846,0.521,translation,,moved,1.0038,15.224,9.118,6.106,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3805,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T21:59:53.354+00:00,Tower AoE,43,-1,42,-0.8494,42.1639,False,True,False,1,358.846,FORWARD,unknown neighbor,True,FORWARD,True,ok,4836,0.12,0.12066,0.02238,7.124,0.568,8.627,7.693,0.441,0.625,8,172,53,8,0.151,0.167,2,0.499,0.46,mixed,motion_debug\step_0043_forward_recheck_3_motion.json,uncertain,,14.564,8.627,5.937,,forward evidence failed: moving ratio 0.15 < 0.25,False,False,False,0.3797,False,358.846,0.909,1.269,False,358.846,0.891,1.269,"Forward travel remained visually uncertain after fresh-frame revalidation, so the new position was not guessed. Reason: forward evidence failed: moving ratio 0.15 < 0.25. Return manually to the known spawn, then resume the persistent map.",True,
