timestamp,map_name,step,x,y,continuous_x,continuous_y,position_known,heading_known,pose_known,heading_index,heading_deg,action,reason,frame_sequence,requested_seconds,held_seconds,change_score,flow_dx_px,flow_dy_px,median_flow_px,flow_dispersion_px,flow_confidence,flow_inlier_ratio,tracked_points,flow_detected_points,flow_valid_tracks,flow_moving_points,flow_moving_ratio,flow_spatial_coverage,flow_occupied_regions,flow_translation_coherence,flow_expansion_coherence,flow_camera_model,motion_debug_path,motion_outcome,distance_cells,expected_flow_px,observed_motion_px,flow_residual_px,maximum_flow_residual_px,flow_validation_reason,odometry_integrated,collision,pang_visible,pang_score,teleport_suspected,fast_heading,fast_heading_confidence,fast_heading_uncertainty,fast_heading_stale,strict_heading,strict_heading_confidence,strict_heading_uncertainty,recovery_reason,recovery_requires_spawn_reset,stop_reason
2026-07-26T15:55:43.721+00:00,Tower AoE,11,-10,-1,-10.0223,-0.8053,True,True,True,2,265.219,FORWARD,unknown neighbor,2920,0.12,0.12053,0.00983,0.902,-8.781,8.871,0.855,0.844,0.567,67,137,127,67,0.528,0.583,7,0.6,0.269,translation,,moved,1.0044,15.862,8.871,6.99,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3914,False,265.219,0.912,1.252,False,265.219,0.895,1.252,,False,
2026-07-26T15:55:44.348+00:00,Tower AoE,12,-11,-1,-11.0275,-0.8893,True,True,True,2,265.219,FORWARD,unknown neighbor,2960,0.12,0.12104,0.0073,4.419,0.099,8.884,1.459,0.81,0.484,31,126,99,31,0.313,0.5,6,0.701,0.603,translation,,moved,1.0087,15.107,8.884,6.223,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3938,False,265.219,0.912,1.252,False,265.219,0.895,1.252,,False,
2026-07-26T15:55:44.975+00:00,Tower AoE,13,-12,-1,-12.025,-0.9728,True,True,True,2,265.219,FORWARD,unknown neighbor,3003,0.12,0.12013,0.0071,4.581,3.392,8.937,1.752,0.808,0.478,46,132,121,46,0.38,0.667,8,0.57,0.438,translation,,moved,1.0011,14.435,8.937,5.498,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,265.219,0.912,1.252,False,265.219,0.895,1.252,,False,
2026-07-26T15:55:45.589+00:00,Tower AoE,14,-13,-1,-13.0221,-1.0561,True,True,True,2,265.219,FORWARD,unknown neighbor,3047,0.12,0.12006,0.00747,5.346,-6.36,9.941,2.461,0.828,0.49,51,130,124,51,0.411,0.583,7,0.672,0.517,translation,,moved,1.0005,13.841,9.941,3.9,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,265.219,0.912,1.252,False,265.219,0.895,1.252,,False,
2026-07-26T15:55:46.208+00:00,Tower AoE,15,-14,-1,-14.0224,-1.1398,True,True,True,2,265.219,FORWARD,unknown neighbor,3089,0.12,0.12046,0.00693,3.797,0.1,12.783,1.558,0.801,0.639,36,139,123,36,0.293,0.583,7,0.665,0.2,translation,,moved,1.0039,13.42,12.783,0.637,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,265.219,0.912,1.252,False,265.219,0.895,1.252,,False,
2026-07-26T15:55:46.847+00:00,Tower AoE,16,-15,-1,-15.0417,-1.2251,True,True,True,2,265.219,FORWARD,unknown neighbor,3133,0.12,0.12274,0.00654,5.437,3.084,11.366,1.395,0.817,0.636,44,137,135,44,0.326,0.667,8,0.73,0.242,translation,,moved,1.0228,13.351,11.366,1.985,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,265.219,0.912,1.252,False,265.219,0.895,1.252,,False,
2026-07-26T15:55:47.482+00:00,Tower AoE,17,-16,-1,-16.0562,-1.3099,True,True,True,2,265.219,FORWARD,unknown neighbor,3174,0.12,0.12216,0.0065,1.145,1.31,3.806,4.021,0.816,0.558,52,127,126,52,0.413,0.583,7,0.535,0.575,mixed,,moved,1.018,13.137,3.806,9.331,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3916,False,265.219,0.912,1.252,False,265.219,0.895,1.252,,False,
2026-07-26T15:55:48.103+00:00,Tower AoE,18,-17,-1,-17.0553,-1.3935,True,True,True,2,265.219,FORWARD,unknown neighbor,3218,0.12,0.1203,0.00833,0.007,-0.002,7.673,4.056,0.844,0.536,84,131,130,84,0.646,0.667,8,0.268,0.093,distributed,,moved,1.0025,12.129,7.673,4.456,,distributed visual travel confirmed (distributed camera evidence),True,False,False,0.3916,False,265.219,0.912,1.252,False,265.219,0.895,1.252,,False,
2026-07-26T15:55:48.798+00:00,Tower AoE,19,-17,-1,-17.0553,-1.3935,True,True,True,2,265.219,FORWARD,unknown neighbor,3259,0.12,0.12014,0.00521,0.955,0.322,1.093,0.356,0.788,0.615,39,147,146,39,0.267,0.583,7,0.61,0.429,translation,motion_debug\step_0019_forward_motion.json,blocked,0.0,11.648,1.093,10.555,,two-frame view is effectively static after forward input,False,True,False,0.3916,False,265.219,0.912,1.252,False,265.219,0.895,1.252,,False,
2026-07-26T15:55:49.488+00:00,Tower AoE,20,-17,-1,-17.0553,-1.3935,True,True,True,2,265.219,FORWARD,unknown neighbor,3304,0.12,0.12037,0.00569,0.961,0.034,1.057,0.139,0.809,0.83,47,158,155,47,0.303,0.667,8,0.707,0.689,mixed,motion_debug\step_0020_forward_motion.json,blocked,0.0,11.648,1.057,10.591,,two-frame view is effectively static after forward input,False,True,False,0.3917,False,265.219,0.912,1.252,False,265.219,0.895,1.252,,False,
2026-07-26T15:55:55.586+00:00,Tower AoE,21,-17,-1,-17.0553,-1.3935,True,True,True,1,359.251,TURN_RIGHT,unknown neighbor,3747,0.05116,0.05426,,,,,,,,,,,,,,,,,,,turn,,,,,,,False,False,False,0.3915,False,359.251,0.938,1.114,False,359.251,0.93,1.114,,False,
2026-07-26T15:55:56.218+00:00,Tower AoE,22,-17,0,-17.0719,-0.3911,True,True,True,1,358.846,FORWARD,unknown neighbor,3774,0.12,0.1203,0.02131,-13.162,12.781,23.117,14.612,0.862,0.397,58,211,97,58,0.598,0.833,10,0.616,0.228,translation,,moved,1.0025,11.648,23.117,11.469,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3932,False,358.98,0.927,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:55:56.845+00:00,Tower AoE,23,-17,1,-17.0921,0.6103,True,True,True,1,358.846,FORWARD,unknown neighbor,3816,0.12,0.12019,0.02186,-7.13,20.531,21.899,2.945,0.948,0.457,116,204,147,116,0.789,0.75,9,0.958,0.613,translation,,moved,1.0016,12.336,21.899,9.563,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.89,0.92,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:55:57.471+00:00,Tower AoE,24,-17,2,-17.1123,1.6145,True,True,True,1,358.846,FORWARD,unknown neighbor,3858,0.12,0.12053,0.02253,-5.188,19.194,20.307,4.781,0.953,0.492,122,199,144,122,0.847,0.75,9,0.894,0.699,translation,,moved,1.0044,12.91,20.307,7.398,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3917,False,358.861,0.916,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:55:58.092+00:00,Tower AoE,25,-17,3,-17.1325,2.6199,True,True,True,1,358.846,FORWARD,unknown neighbor,3900,0.12,0.12067,0.02367,-5.323,20.421,22.115,5.712,0.958,0.472,144,232,167,144,0.862,0.917,11,0.912,0.804,translation,,moved,1.0056,13.353,22.115,8.761,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.851,0.913,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:55:58.737+00:00,Tower AoE,26,-17,4,-17.1527,3.622,True,True,True,1,358.846,FORWARD,unknown neighbor,3946,0.12,0.12028,0.02605,-6.019,28.332,30.696,10.533,0.97,0.388,139,236,154,139,0.903,0.917,11,0.937,0.773,translation,,moved,1.0023,13.879,30.696,16.816,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.848,0.912,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:55:59.366+00:00,Tower AoE,27,-17,5,-17.173,4.6264,True,True,True,1,358.846,FORWARD,unknown neighbor,3988,0.12,0.12055,0.0237,-4.83,23.972,25.542,9.599,0.978,0.401,167,227,179,167,0.933,0.917,11,0.941,0.82,translation,,moved,1.0046,14.888,25.542,10.654,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,358.847,0.911,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:55:59.986+00:00,Tower AoE,28,-17,6,-17.1932,5.6302,True,True,True,1,358.846,FORWARD,unknown neighbor,4030,0.12,0.12048,0.02594,-2.206,26.526,26.615,11.601,0.974,0.405,116,212,128,116,0.906,0.917,11,0.957,0.657,translation,,moved,1.004,15.527,26.615,11.088,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.91,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:00.596+00:00,Tower AoE,29,-17,7,-17.2134,6.6333,True,True,True,1,358.846,FORWARD,unknown neighbor,4073,0.12,0.12039,0.0205,4.395,16.858,17.789,7.051,0.958,0.444,81,173,97,81,0.835,0.75,9,0.953,0.425,translation,,moved,1.0032,16.193,17.789,1.596,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,358.846,0.91,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:01.227+00:00,Tower AoE,30,-17,8,-17.2336,7.6369,True,True,True,1,358.846,FORWARD,unknown neighbor,4112,0.12,0.12046,0.01804,3.615,17.295,17.734,1.781,0.955,0.468,94,174,114,94,0.825,0.917,11,0.948,0.401,translation,,moved,1.0039,16.288,17.734,1.445,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.91,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:01.868+00:00,Tower AoE,31,-17,9,-17.2538,8.6392,True,True,True,1,358.846,FORWARD,unknown neighbor,4155,0.12,0.1203,0.0177,3.764,21.457,22.377,2.048,0.924,0.611,72,160,104,72,0.692,0.833,10,0.936,0.442,translation,,moved,1.0025,16.375,22.377,6.002,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3918,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:02.496+00:00,Tower AoE,32,-17,10,-17.274,9.6428,True,True,True,1,358.846,FORWARD,unknown neighbor,4197,0.12,0.12045,0.01826,3.546,20.166,21.292,7.378,0.916,0.631,103,171,153,103,0.673,0.917,11,0.908,0.347,translation,,moved,1.0038,16.735,21.292,4.557,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3917,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:03.119+00:00,Tower AoE,33,-17,11,-17.2942,10.6474,True,True,True,1,358.846,FORWARD,unknown neighbor,4240,0.12,0.12059,0.0198,0.644,21.706,22.018,8.869,0.908,0.538,117,215,184,117,0.636,0.833,10,0.909,0.473,translation,,moved,1.0049,17.009,22.018,5.009,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:03.744+00:00,Tower AoE,34,-17,12,-17.3146,11.6603,True,True,True,1,358.846,FORWARD,unknown neighbor,4282,0.12,0.12157,0.02064,-1.125,17.025,17.271,10.37,0.926,0.48,125,218,179,125,0.698,0.833,10,0.943,0.414,translation,,moved,1.0131,17.309,17.271,0.038,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:04.373+00:00,Tower AoE,35,-17,13,-17.3348,12.6621,True,True,True,1,358.846,FORWARD,unknown neighbor,4323,0.12,0.12023,0.02136,-3.299,19.648,20.452,1.437,0.901,0.559,93,233,156,93,0.596,0.5,6,0.919,0.198,translation,,moved,1.0019,17.305,20.452,3.147,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:05.011+00:00,Tower AoE,36,-17,14,-17.355,13.6645,True,True,True,1,358.846,FORWARD,unknown neighbor,4366,0.12,0.12032,0.0206,-3.778,21.003,21.483,1.501,0.917,0.724,116,226,177,116,0.655,0.667,8,0.941,0.251,translation,,moved,1.0026,17.494,21.483,3.989,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.4044,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:05.651+00:00,Tower AoE,37,-17,15,-17.3752,14.6664,True,True,True,1,358.846,FORWARD,unknown neighbor,4408,0.12,0.12025,0.01984,-4.141,22.115,22.678,4.6,0.93,0.597,119,229,166,119,0.717,0.667,8,0.944,0.359,translation,,moved,1.0021,17.733,22.678,4.944,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3905,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:06.265+00:00,Tower AoE,38,-17,16,-17.3954,15.672,True,True,True,1,358.846,FORWARD,unknown neighbor,4447,0.12,0.1207,0.02006,-5.243,27.848,28.458,2.475,0.923,0.496,115,221,168,115,0.685,0.75,9,0.942,0.56,translation,,moved,1.0058,18.03,28.458,10.429,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3907,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:06.884+00:00,Tower AoE,39,-17,17,-17.4156,16.6727,True,True,True,1,358.846,FORWARD,unknown neighbor,4490,0.12,0.1201,0.02296,-4.466,18.501,19.826,7.632,0.922,0.5,142,201,154,142,0.922,0.917,11,0.529,0.522,mixed,,moved,1.0009,18.656,19.826,1.17,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:07.505+00:00,Tower AoE,40,-17,18,-17.4357,17.6746,True,True,True,1,358.846,FORWARD,unknown neighbor,4532,0.12,0.12025,0.02308,-5.127,22.23,23.781,8.634,0.929,0.477,128,221,183,128,0.699,0.583,7,0.959,0.663,translation,,moved,1.0021,18.726,23.781,5.055,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3918,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:08.155+00:00,Tower AoE,41,-17,19,-17.4559,18.676,True,True,True,1,358.846,FORWARD,unknown neighbor,4576,0.12,0.1202,0.02448,-5.433,23.226,24.76,9.801,0.947,0.543,140,236,180,140,0.778,0.75,9,0.969,0.696,translation,,moved,1.0017,19.029,24.76,5.731,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3917,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:08.767+00:00,Tower AoE,42,-17,20,-17.4762,19.6813,True,True,True,1,358.846,FORWARD,unknown neighbor,4618,0.12,0.12066,0.02344,-3.992,18.45,20.509,8.673,0.952,0.482,168,288,210,168,0.8,0.917,11,0.967,0.607,translation,,moved,1.0055,19.373,20.509,1.136,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3917,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:09.382+00:00,Tower AoE,43,-17,21,-17.4964,20.6858,True,True,True,1,358.846,FORWARD,unknown neighbor,4661,0.12,0.12057,0.02685,-4.632,22.267,23.325,9.964,0.97,0.445,155,276,172,155,0.901,1.0,12,0.938,0.673,translation,,moved,1.0047,19.441,23.325,3.884,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3955,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:10.007+00:00,Tower AoE,44,-18,22,-17.5166,21.6882,True,True,True,1,358.846,FORWARD,unknown neighbor,4703,0.12,0.1203,0.02353,-6.156,21.422,22.424,8.277,0.969,0.389,167,254,185,167,0.903,0.917,11,0.924,0.798,translation,,moved,1.0025,19.674,22.424,2.75,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.4004,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:10.633+00:00,Tower AoE,45,-18,23,-17.5367,22.6895,True,True,True,1,358.846,FORWARD,unknown neighbor,4745,0.12,0.12019,0.02232,-2.663,19.388,23.251,7.925,0.951,0.547,128,221,154,128,0.831,0.917,11,0.91,0.795,translation,,moved,1.0016,19.839,23.251,3.412,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3917,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:11.281+00:00,Tower AoE,46,-18,24,-17.5572,23.7054,True,True,True,1,358.846,FORWARD,unknown neighbor,4788,0.12,0.12193,0.02252,6.932,18.056,20.969,3.357,0.95,0.41,78,211,97,78,0.804,0.833,10,0.949,0.401,translation,,moved,1.0161,20.044,20.969,0.925,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3915,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:11.899+00:00,Tower AoE,47,-18,25,-17.5774,24.7063,True,True,True,1,358.846,FORWARD,unknown neighbor,4830,0.12,0.12014,0.02133,4.65,17.12,21.117,6.344,0.96,0.386,127,207,143,127,0.888,0.75,9,0.883,0.816,mixed,,moved,1.0011,20.099,21.117,1.017,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3987,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:12.516+00:00,Tower AoE,48,-18,26,-17.5977,25.7171,True,True,True,1,358.846,FORWARD,unknown neighbor,4872,0.12,0.12132,0.02122,6.548,20.009,22.007,5.098,0.922,0.51,98,202,133,98,0.737,0.583,7,0.848,0.678,translation,,moved,1.011,20.16,22.007,1.846,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3912,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:13.130+00:00,Tower AoE,49,-18,27,-17.6182,26.735,True,True,True,1,358.846,FORWARD,unknown neighbor,4914,0.12,0.12217,0.02036,4.171,20.752,23.491,4.998,0.928,0.457,116,193,157,116,0.739,0.833,10,0.89,0.616,translation,,moved,1.0181,20.271,23.491,3.22,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3916,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:13.763+00:00,Tower AoE,50,-18,28,-17.6384,27.7387,True,True,True,1,358.846,FORWARD,unknown neighbor,4956,0.12,0.12047,0.02017,6.426,20.863,23.855,6.62,0.935,0.5,114,231,152,114,0.75,0.833,10,0.922,0.582,translation,,moved,1.004,20.464,23.855,3.39,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3914,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:14.411+00:00,Tower AoE,51,-18,29,-17.6587,28.7427,True,True,True,1,358.846,FORWARD,unknown neighbor,5000,0.12,0.1205,0.01978,4.908,17.363,21.156,5.571,0.928,0.447,114,191,157,114,0.726,0.833,10,0.908,0.583,translation,,moved,1.0041,20.668,21.156,0.488,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3914,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:15.037+00:00,Tower AoE,52,-18,30,-17.6788,29.7442,True,True,True,1,358.846,FORWARD,unknown neighbor,5042,0.12,0.12021,0.01983,5.426,17.92,21.522,4.412,0.921,0.564,101,186,146,101,0.692,0.75,9,0.915,0.557,translation,,moved,1.0018,20.697,21.522,0.825,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3917,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:15.665+00:00,Tower AoE,53,-18,31,-17.6991,30.7482,True,True,True,1,358.846,FORWARD,unknown neighbor,5085,0.12,0.1205,0.0187,5.781,18.993,19.919,6.676,0.906,0.644,87,171,140,87,0.621,0.75,9,0.921,0.536,translation,,moved,1.0042,20.747,19.919,0.827,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3919,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:16.285+00:00,Tower AoE,54,-18,32,-17.7193,31.7517,True,True,True,1,358.846,FORWARD,unknown neighbor,5127,0.12,0.12044,0.02072,0.004,17.891,20.004,6.54,0.926,0.4,135,177,147,135,0.918,0.917,11,0.565,0.374,translation,,moved,1.0037,20.657,20.004,0.653,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3913,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:16.902+00:00,Tower AoE,55,-18,33,-17.7395,32.7563,True,True,True,1,358.846,FORWARD,unknown neighbor,5167,0.12,0.12057,0.01821,-5.198,20.192,21.34,3.922,0.925,0.467,122,188,174,122,0.701,0.917,11,0.925,0.342,translation,,moved,1.0048,20.587,21.34,0.753,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3912,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:17.537+00:00,Tower AoE,56,-18,34,-17.7597,33.7593,True,True,True,1,358.846,FORWARD,unknown neighbor,5210,0.12,0.12039,0.01865,-5.642,19.916,20.999,2.439,0.927,0.542,120,193,172,120,0.698,0.917,11,0.952,0.42,translation,,moved,1.0032,20.632,20.999,0.367,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3911,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:18.157+00:00,Tower AoE,57,-18,35,-17.7799,34.7639,True,True,True,1,358.846,FORWARD,unknown neighbor,5253,0.12,0.12057,0.02118,-5.218,19.711,20.846,3.622,0.921,0.553,141,172,154,141,0.916,0.917,11,0.537,0.365,translation,,moved,1.0048,20.654,20.846,0.192,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3921,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
2026-07-26T15:56:18.764+00:00,Tower AoE,58,-18,36,-17.8002,35.7706,True,True,True,1,358.846,FORWARD,unknown neighbor,5295,0.12,0.12083,0.01893,-7.223,25.606,26.51,3.827,0.929,0.699,113,199,161,113,0.702,0.75,9,0.959,0.655,translation,,moved,1.0069,20.665,26.51,5.845,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.391,False,358.846,0.909,1.268,False,358.846,0.891,1.268,,False,
