timestamp,step,x,y,continuous_x,continuous_y,position_known,heading_known,pose_known,heading_index,heading_deg,action,reason,frame_sequence,requested_seconds,held_seconds,change_score,flow_dx_px,flow_dy_px,median_flow_px,flow_dispersion_px,flow_confidence,flow_inlier_ratio,tracked_points,flow_detected_points,flow_valid_tracks,flow_moving_points,flow_moving_ratio,flow_spatial_coverage,flow_occupied_regions,flow_translation_coherence,flow_expansion_coherence,flow_camera_model,motion_debug_path,motion_outcome,distance_cells,expected_flow_px,observed_motion_px,flow_residual_px,maximum_flow_residual_px,flow_validation_reason,odometry_integrated,collision,pang_visible,pang_score,teleport_suspected,fast_heading,fast_heading_confidence,fast_heading_uncertainty,fast_heading_stale,strict_heading,strict_heading_confidence,strict_heading_uncertainty,stop_reason
2026-07-26T15:14:01.819+00:00,17,0,17,-0.344,17.0753,True,True,True,1,358.846,FORWARD,unknown neighbor,8290,0.12,0.1205,0.02949,-2.281,8.617,9.472,6.795,0.949,0.547,170,244,201,170,0.846,0.75,9,0.871,0.568,translation,,moved,1.0042,12.643,9.472,3.171,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.37,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:02.447+00:00,18,0,18,-0.3642,18.0795,True,True,True,1,358.846,FORWARD,unknown neighbor,8329,0.12,0.12053,0.02929,-2.036,10.983,14.547,9.95,0.948,0.576,198,270,233,198,0.85,0.75,9,0.851,0.646,translation,,moved,1.0044,12.301,14.547,2.246,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3749,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:03.078+00:00,19,0,19,-0.3845,19.0839,True,True,True,1,358.846,FORWARD,unknown neighbor,8371,0.12,0.12055,0.02847,-1.398,10.216,13.076,11.022,0.949,0.451,206,269,239,206,0.862,0.833,10,0.839,0.645,translation,,moved,1.0046,12.436,13.076,0.64,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3662,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:03.702+00:00,20,0,20,-0.4047,20.0882,True,True,True,1,358.846,FORWARD,unknown neighbor,8413,0.12,0.12054,0.02867,-1.425,11.727,14.156,7.291,0.944,0.433,180,266,211,180,0.853,0.833,10,0.821,0.598,translation,,moved,1.0045,12.474,14.156,1.682,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3656,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:04.348+00:00,21,0,21,-0.4249,21.0906,True,True,True,1,358.846,FORWARD,unknown neighbor,8453,0.12,0.12032,0.02801,3.967,11.565,12.98,4.913,0.941,0.479,121,226,148,121,0.818,0.75,9,0.853,0.637,translation,,moved,1.0027,12.575,12.98,0.405,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3694,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:04.980+00:00,22,0,22,-0.445,22.0909,True,True,True,1,358.846,FORWARD,unknown neighbor,8493,0.12,0.12006,0.02608,1.326,9.786,10.22,3.641,0.947,0.434,129,217,156,129,0.827,0.917,11,0.883,0.556,translation,,moved,1.0005,12.599,10.22,2.379,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3657,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:05.606+00:00,23,0,23,-0.4652,23.092,True,True,True,1,358.846,FORWARD,unknown neighbor,8534,0.12,0.12015,0.02468,5.764,10.716,14.727,4.932,0.925,0.532,141,205,168,141,0.839,0.833,10,0.696,0.656,mixed,,moved,1.0013,12.342,14.727,2.385,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3657,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:06.229+00:00,24,0,24,-0.4854,24.094,True,True,True,1,358.846,FORWARD,unknown neighbor,8575,0.12,0.12027,0.02415,3.023,11.476,14.381,3.677,0.952,0.716,155,183,180,155,0.861,0.75,9,0.869,0.789,translation,,moved,1.0022,12.486,14.381,1.896,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3737,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:06.848+00:00,25,-1,25,-0.5056,25.0984,True,True,True,1,358.846,FORWARD,unknown neighbor,8616,0.12,0.12056,0.02475,6.976,13.604,17.452,3.807,0.951,0.651,146,188,171,146,0.854,0.75,9,0.868,0.812,mixed,,moved,1.0046,12.599,17.452,4.853,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3713,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:07.483+00:00,26,-1,26,-0.526,26.1071,True,True,True,1,358.846,FORWARD,unknown neighbor,8657,0.12,0.12106,0.02353,7.126,13.175,16.216,4.642,0.95,0.752,153,179,177,153,0.864,0.833,10,0.841,0.829,mixed,,moved,1.0089,12.89,16.216,3.326,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3762,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:08.115+00:00,27,-1,27,-0.5469,27.1455,True,True,True,1,358.846,FORWARD,unknown neighbor,8697,0.12,0.12464,0.02547,8.628,16.21,19.101,2.391,0.945,0.65,137,185,165,137,0.83,0.75,9,0.846,0.867,mixed,,moved,1.0386,13.09,19.101,6.011,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3828,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:08.741+00:00,28,-1,28,-0.5671,28.1473,True,True,True,1,358.846,FORWARD,unknown neighbor,8736,0.12,0.12025,0.02757,12.808,23.302,27.431,4.139,0.95,0.528,144,192,170,144,0.847,0.667,8,0.856,0.876,mixed,,moved,1.0021,13.451,27.431,13.98,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3652,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:09.359+00:00,29,-1,29,-0.5873,29.154,True,True,True,1,358.846,FORWARD,unknown neighbor,8776,0.12,0.12083,0.02575,9.127,20.354,23.857,8.774,0.951,0.522,157,192,184,157,0.853,0.833,10,0.677,0.873,perspective-expansion,,moved,1.0069,14.289,23.857,9.567,,distributed visual travel confirmed (perspective-expansion camera evidence),True,False,False,0.3659,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:09.984+00:00,30,-1,30,-0.6076,30.158,True,True,True,1,358.846,FORWARD,unknown neighbor,8815,0.12,0.1205,0.02818,10.458,21.555,26.298,8.621,0.958,0.402,164,202,194,164,0.845,1.0,12,0.83,0.941,perspective-expansion,,moved,1.0041,14.863,26.298,11.435,,distributed visual travel confirmed (perspective-expansion camera evidence),True,False,False,0.3666,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:10.640+00:00,31,-1,31,-0.6281,31.1749,True,True,True,1,358.846,FORWARD,unknown neighbor,8856,0.12,0.12206,0.02799,4.108,16.616,21.188,8.318,0.934,0.369,141,206,175,141,0.806,1.0,12,0.638,0.818,perspective-expansion,,moved,1.0171,15.55,21.188,5.638,,distributed visual travel confirmed (perspective-expansion camera evidence),True,False,False,0.3666,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:11.273+00:00,32,-1,32,-0.6483,32.1785,True,True,True,1,358.846,FORWARD,unknown neighbor,8897,0.12,0.12046,0.02836,4.739,16.478,20.05,4.559,0.95,0.412,148,203,178,148,0.831,0.917,11,0.83,0.9,mixed,,moved,1.0038,15.888,20.05,4.162,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3774,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:11.906+00:00,33,-1,33,-0.6685,33.1837,True,True,True,1,358.846,FORWARD,unknown neighbor,8937,0.12,0.12064,0.02763,1.917,16.457,22.582,6.366,0.94,0.472,125,207,153,125,0.817,0.917,11,0.85,0.841,mixed,,moved,1.0054,16.138,22.582,6.444,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3666,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:12.527+00:00,34,-1,34,-0.6887,34.1856,True,True,True,1,358.846,FORWARD,unknown neighbor,8980,0.12,0.12026,0.02513,-1.019,14.71,16.637,8.409,0.922,0.535,71,152,98,71,0.724,0.583,7,0.864,0.736,translation,,moved,1.0022,16.524,16.637,0.113,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3663,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:13.153+00:00,35,-1,35,-0.7089,35.1868,True,True,True,1,358.846,FORWARD,unknown neighbor,9019,0.12,0.12017,0.02775,-0.924,17.01,18.472,13.407,0.919,0.422,83,158,115,83,0.722,0.75,9,0.847,0.751,translation,,moved,1.0014,16.531,18.472,1.941,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3774,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:13.789+00:00,36,-1,36,-0.7291,36.1888,True,True,True,1,358.846,FORWARD,unknown neighbor,9059,0.12,0.12026,0.02627,0.053,17.171,18.365,15.498,0.903,0.484,91,166,130,91,0.7,0.917,11,0.75,0.759,mixed,,moved,1.0022,16.647,18.365,1.718,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3658,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:14.419+00:00,37,-1,37,-0.7493,37.1924,True,True,True,1,358.846,FORWARD,unknown neighbor,9099,0.12,0.12046,0.02569,1.725,8.367,9.245,3.178,0.888,0.604,53,113,91,53,0.582,0.583,7,0.847,0.582,translation,,moved,1.0038,16.751,9.245,7.505,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3794,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:15.062+00:00,38,-1,38,-0.7694,38.1928,True,True,True,1,358.846,FORWARD,unknown neighbor,9140,0.12,0.12007,0.02376,2.735,10.925,14.837,9.791,0.911,0.37,73,124,109,73,0.67,0.75,9,0.872,0.667,translation,,moved,1.0006,15.94,14.837,1.103,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3886,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:15.694+00:00,39,-1,39,-0.7897,39.1966,True,True,True,1,358.846,FORWARD,unknown neighbor,9182,0.12,0.12048,0.02371,5.382,9.812,13.389,4.718,0.91,0.507,67,143,104,67,0.644,0.667,8,0.914,0.721,translation,,moved,1.004,15.821,13.389,2.432,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3923,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:16.321+00:00,40,-1,40,-0.8099,40.2004,True,True,True,1,358.846,FORWARD,unknown neighbor,9222,0.12,0.12048,0.02314,6.729,10.578,14.27,8.219,0.931,0.398,83,129,109,83,0.761,0.667,8,0.87,0.802,mixed,,moved,1.004,15.558,14.27,1.288,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3699,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:16.948+00:00,41,-1,41,-0.8301,41.2015,True,True,True,1,358.846,FORWARD,unknown neighbor,9264,0.12,0.12016,0.0212,6.912,10.253,12.298,5.451,0.917,0.474,76,139,106,76,0.717,0.667,8,0.842,0.692,translation,,moved,1.0013,15.419,12.298,3.121,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3756,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:17.572+00:00,42,-1,42,-0.8502,42.202,True,True,True,1,358.846,FORWARD,unknown neighbor,9304,0.12,0.12009,0.01987,6.463,9.746,13.153,9.8,0.924,0.674,86,127,115,86,0.748,0.667,8,0.843,0.647,translation,,moved,1.0007,15.082,13.153,1.929,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3674,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:18.193+00:00,43,-1,43,-0.8704,43.2029,True,True,True,1,358.846,FORWARD,unknown neighbor,9344,0.12,0.12013,0.01999,2.704,7.626,8.074,4.804,0.929,0.708,65,109,88,65,0.739,0.5,6,0.894,0.336,translation,,moved,1.0011,14.874,8.074,6.8,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3716,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:18.824+00:00,44,-1,44,-0.8906,44.205,True,True,True,1,358.846,FORWARD,unknown neighbor,9384,0.12,0.12028,0.01743,1.026,6.763,7.435,1.961,0.922,0.727,55,95,79,55,0.696,0.417,5,0.915,0.218,translation,,moved,1.0023,14.139,7.435,6.704,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3739,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:19.442+00:00,45,-1,45,-0.9107,45.206,True,True,True,1,358.846,FORWARD,unknown neighbor,9426,0.12,0.12015,0.01728,-2.194,7.734,9.04,0.897,0.917,0.61,59,87,83,59,0.711,0.333,4,0.852,0.311,translation,,moved,1.0012,13.415,9.04,4.376,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3816,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:20.098+00:00,46,-1,46,-0.931,46.2102,True,True,True,1,358.846,FORWARD,unknown neighbor,9467,0.12,0.12052,0.02027,-1.127,8.756,9.574,2.453,0.916,0.397,78,115,109,78,0.716,0.5,6,0.835,0.408,translation,,moved,1.0043,12.943,9.574,3.368,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3841,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:20.723+00:00,47,-1,47,-0.9514,47.2239,True,True,True,1,358.846,FORWARD,unknown neighbor,9506,0.12,0.12168,0.02005,0.908,7.362,7.381,1.522,0.906,0.627,83,140,115,83,0.722,0.5,6,0.752,0.25,translation,,moved,1.014,12.579,7.381,5.198,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.376,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:21.345+00:00,48,-1,48,-0.9716,48.2282,True,True,True,1,358.846,FORWARD,unknown neighbor,9546,0.12,0.12054,0.01808,3.068,7.46,8.298,2.079,0.903,0.549,82,126,111,82,0.739,0.75,9,0.694,0.312,translation,,moved,1.0045,12.018,8.298,3.719,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3743,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:21.960+00:00,49,-1,49,-0.9918,49.229,True,True,True,1,358.846,FORWARD,unknown neighbor,9586,0.12,0.12013,0.02097,1.619,7.31,7.919,2.08,0.923,0.728,92,153,122,92,0.754,0.583,7,0.827,0.284,translation,,moved,1.001,11.616,7.919,3.697,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3721,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:22.577+00:00,50,-1,50,-1.012,50.2325,True,True,True,1,358.846,FORWARD,unknown neighbor,9626,0.12,0.12044,0.02116,0.1,7.875,9.797,4.068,0.901,0.569,102,155,130,102,0.785,0.583,7,0.601,0.171,translation,,moved,1.0037,11.217,9.797,1.419,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7482,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:23.217+00:00,51,-1,51,-1.0322,51.2372,True,True,True,1,358.846,FORWARD,unknown neighbor,9667,0.12,0.12059,0.0209,0.394,7.689,8.991,4.124,0.929,0.622,98,134,123,98,0.797,0.75,9,0.798,0.386,translation,,moved,1.0049,11.063,8.991,2.073,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7389,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:23.861+00:00,52,-1,52,-1.0524,52.2395,True,True,True,1,358.846,FORWARD,unknown neighbor,9707,0.12,0.1203,0.02209,1.473,10.629,11.422,5.853,0.936,0.434,113,158,137,113,0.825,0.75,9,0.805,0.446,translation,,moved,1.0025,10.839,11.422,0.583,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7499,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:24.509+00:00,53,-1,53,-1.073,53.2614,True,True,True,1,358.846,FORWARD,unknown neighbor,9745,0.12,0.12265,0.02348,1.286,12.36,13.379,6.172,0.938,0.415,130,173,156,130,0.833,0.75,9,0.802,0.465,translation,,moved,1.0221,10.874,13.379,2.504,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7531,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:25.133+00:00,54,-1,54,-1.0932,54.2629,True,True,True,1,358.846,FORWARD,unknown neighbor,9786,0.12,0.12021,0.02531,1.053,9.068,10.597,5.438,0.952,0.557,176,210,206,176,0.854,0.75,9,0.881,0.437,translation,,moved,1.0017,11.025,10.597,0.428,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7026,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:25.776+00:00,55,-1,55,-1.1137,55.2828,True,True,True,1,358.846,FORWARD,unknown neighbor,9824,0.12,0.12241,0.02539,1.084,9.418,12.448,7.791,0.949,0.438,169,215,199,169,0.849,0.833,10,0.86,0.364,translation,,moved,1.0201,10.978,12.448,1.469,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.5704,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:26.443+00:00,56,-1,56,-1.1339,56.284,True,True,True,1,358.846,FORWARD,unknown neighbor,9864,0.12,0.12017,0.02557,0.252,11.832,13.394,7.981,0.961,0.547,181,213,206,181,0.879,0.833,10,0.908,0.452,translation,,moved,1.0014,11.067,13.394,2.327,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3925,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:27.069+00:00,57,-1,57,-1.1541,57.2846,True,True,True,1,358.846,FORWARD,unknown neighbor,9903,0.12,0.1201,0.02525,0.09,9.524,10.044,6.705,0.959,0.421,190,224,214,190,0.888,0.917,11,0.872,0.484,translation,,moved,1.0008,11.206,10.044,1.162,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.366,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:27.705+00:00,58,-1,58,-1.1743,58.2885,True,True,True,1,358.846,FORWARD,unknown neighbor,9944,0.12,0.12049,0.02606,0.268,9.494,10.148,6.768,0.959,0.529,204,240,231,204,0.883,0.917,11,0.882,0.516,translation,,moved,1.0041,11.081,10.148,0.933,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.366,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:28.346+00:00,59,-1,59,-1.1945,59.2928,True,True,True,1,358.846,FORWARD,unknown neighbor,9984,0.12,0.12055,0.02846,0.396,8.782,10.648,5.077,0.956,0.6,215,260,239,215,0.9,0.917,11,0.834,0.394,translation,,moved,1.0046,10.98,10.648,0.332,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3665,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:28.973+00:00,60,-1,60,-1.2147,60.2947,True,True,True,1,358.846,FORWARD,unknown neighbor,10025,0.12,0.12025,0.03034,0.405,8.817,11.163,5.145,0.944,0.624,221,276,245,221,0.902,0.917,11,0.739,0.387,translation,,moved,1.0021,10.944,11.163,0.218,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3673,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:14:29.622+00:00,61,-1,61,-1.2349,61.2978,True,True,True,1,358.846,FORWARD,unknown neighbor,10067,0.12,0.12039,0.03069,0.232,9.502,11.588,4.562,0.964,0.638,224,291,247,224,0.907,0.833,10,0.879,0.505,translation,,moved,1.0032,10.957,11.588,0.631,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3688,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
