timestamp,map_name,step,x,y,continuous_x,continuous_y,position_known,heading_known,pose_known,heading_index,heading_deg,action,reason,frame_sequence,requested_seconds,held_seconds,change_score,flow_dx_px,flow_dy_px,median_flow_px,flow_dispersion_px,flow_confidence,flow_inlier_ratio,tracked_points,flow_detected_points,flow_valid_tracks,flow_moving_points,flow_moving_ratio,flow_spatial_coverage,flow_occupied_regions,flow_translation_coherence,flow_expansion_coherence,flow_camera_model,motion_debug_path,motion_outcome,distance_cells,expected_flow_px,observed_motion_px,flow_residual_px,maximum_flow_residual_px,flow_validation_reason,odometry_integrated,collision,pang_visible,pang_score,teleport_suspected,fast_heading,fast_heading_confidence,fast_heading_uncertainty,fast_heading_stale,strict_heading,strict_heading_confidence,strict_heading_uncertainty,recovery_reason,recovery_requires_spawn_reset,stop_reason
2026-07-26T16:54:17.897+00:00,Tower AoE,11,0,11,-0.2227,11.0551,True,True,True,1,358.846,FORWARD,unknown neighbor,3007,0.12,0.12097,0.01839,-4.69,16.28,17.194,3.682,0.941,0.766,94,155,121,94,0.777,0.667,8,0.926,0.327,translation,,moved,1.0081,16.832,17.194,0.363,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3959,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:18.516+00:00,Tower AoE,12,0,12,-0.2429,12.0562,True,True,True,1,358.846,FORWARD,unknown neighbor,3050,0.12,0.12015,0.0191,-6.261,19.756,20.86,4.566,0.927,0.765,85,147,118,85,0.72,0.583,7,0.912,0.381,translation,,moved,1.0013,16.854,20.86,4.007,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3829,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:19.133+00:00,Tower AoE,13,0,13,-0.2631,13.0591,True,True,True,1,358.846,FORWARD,unknown neighbor,3093,0.12,0.12038,0.01992,-1.939,20.734,22.122,3.806,0.915,0.732,82,156,118,82,0.695,0.667,8,0.86,0.403,translation,,moved,1.0031,17.094,22.122,5.028,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3789,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:19.741+00:00,Tower AoE,14,0,14,-0.2834,14.0648,True,True,True,1,358.846,FORWARD,unknown neighbor,3136,0.12,0.1207,0.02004,-3.189,19.454,20.728,3.232,0.932,0.64,89,155,122,89,0.73,0.583,7,0.936,0.451,translation,,moved,1.0059,17.396,20.728,3.333,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3789,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:20.354+00:00,Tower AoE,15,0,15,-0.3036,15.0693,True,True,True,1,358.846,FORWARD,unknown neighbor,3179,0.12,0.12057,0.02108,-3.94,23.665,25.2,5.095,0.954,0.477,130,197,158,130,0.823,0.833,10,0.947,0.556,translation,,moved,1.0047,17.596,25.2,7.604,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3843,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:21.009+00:00,Tower AoE,16,0,16,-0.3238,16.0723,True,True,True,1,358.846,FORWARD,unknown neighbor,3220,0.12,0.12039,0.02139,-3.634,22.129,23.351,4.551,0.961,0.669,160,200,188,160,0.851,0.917,11,0.951,0.639,translation,,moved,1.0032,18.052,23.351,5.3,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3859,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:21.624+00:00,Tower AoE,17,0,17,-0.344,17.0735,True,True,True,1,358.846,FORWARD,unknown neighbor,3259,0.12,0.12016,0.02248,-3.809,23.808,25.369,3.548,0.963,0.639,158,192,185,158,0.854,1.0,12,0.962,0.705,translation,,moved,1.0013,18.37,25.369,6.999,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:22.234+00:00,Tower AoE,18,0,18,-0.3642,18.0768,True,True,True,1,358.846,FORWARD,unknown neighbor,3305,0.12,0.12042,0.02297,-3.059,25.964,27.625,3.575,0.965,0.479,167,208,193,167,0.865,1.0,12,0.962,0.712,translation,,moved,1.0035,18.79,27.625,8.835,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:22.864+00:00,Tower AoE,19,0,19,-0.3844,19.0809,True,True,True,1,358.846,FORWARD,unknown neighbor,3349,0.12,0.12052,0.02177,-8.204,27.29,29.112,4.235,0.956,0.598,122,179,146,122,0.836,0.917,11,0.943,0.754,translation,,moved,1.0043,19.32,29.112,9.792,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3811,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:23.484+00:00,Tower AoE,20,0,20,-0.4046,20.0843,True,True,True,1,358.846,FORWARD,unknown neighbor,3393,0.12,0.12043,0.02203,-9.61,30.457,31.938,11.542,0.953,0.598,107,166,132,107,0.811,0.917,11,0.958,0.792,translation,,moved,1.0036,19.907,31.938,12.03,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.4028,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:24.113+00:00,Tower AoE,21,0,21,-0.4248,21.0868,True,True,True,1,358.846,FORWARD,unknown neighbor,3435,0.12,0.12032,0.02053,0.114,19.349,19.747,10.439,0.936,0.329,79,143,106,79,0.745,0.917,11,0.935,0.743,translation,,moved,1.0027,20.629,19.747,0.882,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.404,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:24.726+00:00,Tower AoE,22,0,22,-0.4457,22.1245,True,True,True,1,358.846,FORWARD,unknown neighbor,3475,0.12,0.12456,0.01929,3.084,21.596,22.743,3.529,0.928,0.415,65,148,95,65,0.684,0.833,10,0.978,0.599,translation,,moved,1.038,20.534,22.743,2.209,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.4048,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:25.343+00:00,Tower AoE,23,0,23,-0.4659,23.1275,True,True,True,1,358.846,FORWARD,unknown neighbor,3518,0.12,0.12038,0.01863,4.508,17.517,19.436,6.374,0.942,0.374,107,160,138,107,0.775,0.833,10,0.937,0.567,translation,,moved,1.0032,20.666,19.436,1.231,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.378,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:25.956+00:00,Tower AoE,24,0,24,-0.4861,24.1296,True,True,True,1,358.846,FORWARD,unknown neighbor,3559,0.12,0.12028,0.01944,5.933,18.603,20.249,5.596,0.925,0.44,75,166,106,75,0.708,0.833,10,0.918,0.475,translation,,moved,1.0023,20.534,20.249,0.285,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3779,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:26.577+00:00,Tower AoE,25,-1,25,-0.5063,25.1329,True,True,True,1,358.846,FORWARD,unknown neighbor,3603,0.12,0.12042,0.01955,5.63,16.762,18.189,3.195,0.941,0.471,104,182,135,104,0.77,0.917,11,0.932,0.383,translation,,moved,1.0035,20.503,18.189,2.314,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3787,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:27.217+00:00,Tower AoE,26,-1,26,-0.5265,26.1358,True,True,True,1,358.846,FORWARD,unknown neighbor,3648,0.12,0.12037,0.01968,4.707,17.175,18.551,4.472,0.943,0.591,115,187,148,115,0.777,0.917,11,0.94,0.373,translation,,moved,1.0031,20.253,18.551,1.702,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3789,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:27.848+00:00,Tower AoE,27,-1,27,-0.5467,27.1376,True,True,True,1,358.846,FORWARD,unknown neighbor,3688,0.12,0.12024,0.01976,1.018,19.258,20.748,3.557,0.928,0.624,93,183,132,93,0.705,0.833,10,0.949,0.396,translation,,moved,1.002,20.069,20.748,0.679,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3781,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:28.475+00:00,Tower AoE,28,-1,28,-0.5673,28.1593,True,True,True,1,358.846,FORWARD,unknown neighbor,3730,0.12,0.12263,0.01849,4.776,18.05,19.571,5.834,0.947,0.624,101,152,128,101,0.789,0.833,10,0.946,0.499,translation,,moved,1.0219,20.11,19.571,0.539,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3778,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:29.102+00:00,Tower AoE,29,-1,29,-0.5875,29.16,True,True,True,1,358.846,FORWARD,unknown neighbor,3772,0.12,0.12011,0.01964,3.669,17.795,18.524,5.509,0.944,0.6,95,160,123,95,0.772,0.75,9,0.956,0.363,translation,,moved,1.0009,20.052,18.524,1.527,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3781,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:29.733+00:00,Tower AoE,30,-1,30,-0.6077,30.1629,True,True,True,1,358.846,FORWARD,unknown neighbor,3816,0.12,0.12037,0.02011,4.091,19.076,19.861,6.36,0.936,0.709,103,162,139,103,0.741,0.583,7,0.945,0.535,translation,,moved,1.0031,19.887,19.861,0.026,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.378,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:30.368+00:00,Tower AoE,31,-1,31,-0.6279,31.165,True,True,True,1,358.846,FORWARD,unknown neighbor,3859,0.12,0.12028,0.02065,4.864,20.134,20.828,7.031,0.944,0.704,108,158,137,108,0.788,0.833,10,0.924,0.558,translation,,moved,1.0023,19.884,20.828,0.944,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3876,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:30.983+00:00,Tower AoE,32,-1,32,-0.6483,32.1774,True,True,True,1,358.846,FORWARD,unknown neighbor,3900,0.12,0.12151,0.02331,6.41,21.292,22.268,5.698,0.943,0.646,99,158,126,99,0.786,0.667,8,0.922,0.478,translation,,moved,1.0126,19.941,22.268,2.328,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3787,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:31.597+00:00,Tower AoE,33,-1,33,-0.6686,33.1857,True,True,True,1,358.846,FORWARD,unknown neighbor,3942,0.12,0.12101,0.02445,2.079,20.46,21.334,4.342,0.947,0.588,119,185,150,119,0.793,0.667,8,0.944,0.423,translation,,moved,1.0085,20.08,21.334,1.253,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:32.221+00:00,Tower AoE,34,-1,34,-0.689,34.1993,True,True,True,1,358.846,FORWARD,unknown neighbor,3986,0.12,0.12166,0.02485,1.878,21.251,24.116,6.402,0.939,0.496,123,178,154,123,0.799,0.667,8,0.875,0.594,translation,,moved,1.0139,20.155,24.116,3.96,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3793,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:32.845+00:00,Tower AoE,35,-1,35,-0.7092,35.2025,True,True,True,1,358.846,FORWARD,unknown neighbor,4029,0.12,0.12041,0.02438,-6.551,19.399,22.392,3.91,0.958,0.705,146,190,172,146,0.849,0.833,10,0.934,0.636,translation,,moved,1.0034,20.393,22.392,1.999,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3789,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:33.485+00:00,Tower AoE,36,-1,36,-0.7294,36.2056,True,True,True,1,358.846,FORWARD,unknown neighbor,4071,0.12,0.1204,0.02457,-0.886,22.611,24.561,5.258,0.959,0.575,153,223,181,153,0.845,0.917,11,0.944,0.629,translation,,moved,1.0033,20.513,24.561,4.048,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3778,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:34.100+00:00,Tower AoE,37,-1,37,-0.7496,37.2091,True,True,True,1,358.846,FORWARD,unknown neighbor,4112,0.12,0.12044,0.02418,0.132,24.22,29.347,6.24,0.947,0.347,118,193,147,118,0.803,0.917,11,0.927,0.652,translation,,moved,1.0037,20.756,29.347,8.591,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3776,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:34.714+00:00,Tower AoE,38,-1,38,-0.7698,38.2115,True,True,True,1,358.846,FORWARD,unknown neighbor,4152,0.12,0.12031,0.023,2.978,24.973,26.283,3.862,0.928,0.415,82,180,112,82,0.732,0.833,10,0.896,0.751,translation,,moved,1.0026,21.271,26.283,5.011,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3786,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:35.339+00:00,Tower AoE,39,-1,39,-0.79,39.2133,True,True,True,1,358.846,FORWARD,unknown neighbor,4196,0.12,0.12024,0.02242,-0.872,28.024,28.725,5.27,0.909,0.696,46,153,73,46,0.63,0.667,8,0.928,0.808,translation,,moved,1.002,21.572,28.725,7.153,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3782,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:35.962+00:00,Tower AoE,40,-1,40,-0.8103,40.2195,True,True,True,1,358.846,FORWARD,unknown neighbor,4240,0.12,0.12077,0.01993,-3.718,23.113,23.937,6.986,0.913,0.51,51,142,80,51,0.637,0.75,9,0.944,0.81,translation,,moved,1.0064,22.001,23.937,1.936,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:36.602+00:00,Tower AoE,41,-1,41,-0.8306,41.2309,True,True,True,1,358.846,FORWARD,unknown neighbor,4281,0.12,0.12139,0.01792,-0.427,17.631,18.026,0.569,0.897,0.848,33,130,60,33,0.55,0.583,7,0.969,0.84,translation,,moved,1.0116,22.117,18.026,4.091,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3787,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:37.226+00:00,Tower AoE,42,-1,42,-0.8508,42.2335,True,True,True,1,358.846,FORWARD,unknown neighbor,4322,0.12,0.12033,0.0174,-10.411,36.371,37.896,0.221,0.723,0.875,16,94,40,16,0.4,0.25,3,0.983,0.164,translation,,moved,1.0028,21.675,37.896,16.22,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:37.840+00:00,Tower AoE,43,-1,43,-0.8711,43.237,True,True,True,1,358.846,FORWARD,unknown neighbor,4362,0.12,0.12045,0.01536,-3.477,29.616,32.085,11.82,0.676,0.364,11,90,37,11,0.297,0.5,6,0.815,0.947,perspective-expansion,,moved,1.0037,22.649,32.085,9.436,,distributed visual travel confirmed (perspective-expansion camera evidence),True,False,False,0.3789,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:38.459+00:00,Tower AoE,44,-1,44,-0.8912,44.2385,True,True,True,1,358.846,FORWARD,unknown neighbor,4406,0.12,0.1202,0.01417,-4.007,31.456,31.718,1.353,0.872,0.708,24,72,47,24,0.511,0.333,4,0.844,0.829,mixed,,moved,1.0017,23.215,31.718,8.503,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:39.095+00:00,Tower AoE,45,-1,45,-0.9117,45.2548,True,True,True,1,358.846,FORWARD,unknown neighbor,4449,0.12,0.12198,0.01318,-2.462,27.997,28.123,0.896,0.831,0.7,20,65,43,20,0.465,0.333,4,0.993,0.891,translation,,moved,1.0165,23.725,28.123,4.398,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3789,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:39.747+00:00,Tower AoE,46,-1,46,-0.9319,46.2561,True,True,True,1,358.846,FORWARD,unknown neighbor,4494,0.12,0.12018,0.01219,3.127,20.258,20.899,6.438,0.678,0.727,11,57,38,11,0.289,0.5,6,0.973,0.623,translation,,moved,1.0015,23.989,20.899,3.09,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3854,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:40.369+00:00,Tower AoE,47,-1,47,-0.952,47.2567,True,True,True,1,358.846,FORWARD,unknown neighbor,4538,0.12,0.12009,0.01094,2.728,15.503,16.738,3.69,0.698,0.571,14,49,42,14,0.333,0.583,7,0.765,0.207,translation,,moved,1.0008,23.655,16.738,6.918,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:40.979+00:00,Tower AoE,48,-1,48,-0.9726,48.2757,True,True,True,1,358.846,FORWARD,unknown neighbor,4582,0.12,0.12231,0.01058,3.049,11.396,11.79,10.1,0.855,0.571,28,64,58,28,0.483,0.583,7,0.757,0.193,translation,,moved,1.0192,22.908,11.79,11.118,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:41.602+00:00,Tower AoE,49,-1,49,-0.9928,49.2796,True,True,True,1,358.846,FORWARD,unknown neighbor,4621,0.12,0.12049,0.01072,3.645,11.779,12.356,0.161,0.684,0.857,14,66,44,14,0.318,0.333,4,0.687,0.129,translation,,moved,1.004,21.707,12.356,9.352,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:42.210+00:00,Tower AoE,50,-1,50,-1.013,50.2823,True,True,True,1,358.846,FORWARD,unknown neighbor,4662,0.12,0.12035,0.01031,3.457,9.847,10.427,0.415,0.772,0.765,17,65,46,17,0.37,0.333,4,0.989,0.106,translation,,moved,1.0029,20.697,10.427,10.27,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:42.850+00:00,Tower AoE,51,-1,51,-1.0332,51.2848,True,True,True,1,358.846,FORWARD,unknown neighbor,4704,0.12,0.12033,0.00968,6.516,17.387,18.786,3.07,0.893,0.786,28,60,54,28,0.519,0.417,5,0.992,0.489,translation,,moved,1.0027,19.588,18.786,0.803,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3787,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:43.462+00:00,Tower AoE,52,-1,52,-1.0534,52.2887,True,True,True,1,358.846,FORWARD,unknown neighbor,4747,0.12,0.12049,0.01038,4.385,20.613,22.425,4.954,0.893,0.862,29,65,56,29,0.518,0.417,5,0.991,0.467,translation,,moved,1.0041,19.501,22.425,2.924,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3787,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:44.078+00:00,Tower AoE,53,-1,53,-1.0739,53.3057,True,True,True,1,358.846,FORWARD,unknown neighbor,4791,0.12,0.12207,0.01124,4.108,16.759,17.534,8.583,0.89,0.742,31,62,59,31,0.525,0.5,6,0.959,0.495,translation,,moved,1.0173,19.677,17.534,2.143,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3787,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:44.688+00:00,Tower AoE,54,-1,54,-1.0941,54.3069,True,True,True,1,358.846,FORWARD,unknown neighbor,4833,0.12,0.12016,0.01125,3.139,11.235,13.214,5.836,0.889,0.568,37,71,65,37,0.569,0.667,8,0.875,0.434,translation,,moved,1.0013,19.445,13.214,6.231,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:45.311+00:00,Tower AoE,55,-1,55,-1.1143,55.3097,True,True,True,1,358.846,FORWARD,unknown neighbor,4876,0.12,0.12037,0.01145,3.587,15.69,17.091,2.836,0.872,0.649,37,75,69,37,0.536,0.5,6,0.8,0.269,translation,,moved,1.0031,18.772,17.091,1.681,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3788,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:45.978+00:00,Tower AoE,56,-1,56,-1.1345,56.3123,True,True,True,1,358.846,FORWARD,unknown neighbor,4920,0.12,0.12033,0.01119,4.103,18.591,18.967,4.202,0.87,0.786,42,84,76,42,0.553,0.583,7,0.755,0.083,translation,,moved,1.0027,18.591,18.967,0.376,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3787,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:46.605+00:00,Tower AoE,57,-1,57,-1.1547,57.3161,True,True,True,1,358.846,FORWARD,unknown neighbor,4964,0.12,0.12049,0.01194,4.408,19.634,20.115,2.783,0.873,0.721,43,94,78,43,0.551,0.583,7,0.782,0.205,translation,,moved,1.0041,18.613,20.115,1.502,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3797,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
2026-07-26T16:54:47.213+00:00,Tower AoE,58,-1,58,-1.1749,58.3183,True,True,True,1,358.846,FORWARD,unknown neighbor,5006,0.12,0.12029,0.01249,3.93,16.42,16.788,2.433,0.925,0.981,54,90,81,54,0.667,0.5,6,0.984,0.335,translation,,moved,1.0024,18.704,16.788,1.916,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.379,False,358.846,0.909,1.269,False,358.846,0.891,1.269,,False,
