timestamp,step,x,y,continuous_x,continuous_y,position_known,heading_known,pose_known,heading_index,heading_deg,action,reason,frame_sequence,requested_seconds,held_seconds,change_score,flow_dx_px,flow_dy_px,median_flow_px,flow_dispersion_px,flow_confidence,flow_inlier_ratio,tracked_points,flow_detected_points,flow_valid_tracks,flow_moving_points,flow_moving_ratio,flow_spatial_coverage,flow_occupied_regions,flow_translation_coherence,flow_expansion_coherence,flow_camera_model,motion_debug_path,motion_outcome,distance_cells,expected_flow_px,observed_motion_px,flow_residual_px,maximum_flow_residual_px,flow_validation_reason,odometry_integrated,collision,pang_visible,pang_score,teleport_suspected,fast_heading,fast_heading_confidence,fast_heading_uncertainty,fast_heading_stale,strict_heading,strict_heading_confidence,strict_heading_uncertainty,stop_reason
2026-07-26T15:12:17.077+00:00,11,0,11,-0.2228,11.0601,True,True,True,1,358.846,FORWARD,unknown neighbor,1441,0.12,0.12036,0.02321,-2.075,5.674,8.894,4.257,0.948,0.784,153,191,173,153,0.884,0.583,7,0.797,0.626,translation,,moved,1.003,9.754,8.894,0.86,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3873,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:17.712+00:00,12,0,12,-0.243,12.0609,True,True,True,1,358.846,FORWARD,unknown neighbor,1481,0.12,0.12012,0.0235,-1.922,6.309,9.233,4.193,0.946,0.73,159,196,187,159,0.85,0.75,9,0.836,0.58,translation,,moved,1.001,9.661,9.233,0.428,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3976,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:18.321+00:00,13,0,13,-0.2632,13.0627,True,True,True,1,358.846,FORWARD,unknown neighbor,1522,0.12,0.12023,0.02262,-1.871,5.374,6.947,4.062,0.944,0.761,155,215,183,155,0.847,0.5,6,0.829,0.53,translation,,moved,1.002,9.614,6.947,2.668,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3764,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:18.948+00:00,14,0,14,-0.2835,14.0711,True,True,True,1,358.846,FORWARD,unknown neighbor,1562,0.12,0.12104,0.02388,-2.64,6.687,8.429,5.431,0.941,0.766,167,211,197,167,0.848,0.583,7,0.801,0.593,translation,,moved,1.0086,9.326,8.429,0.897,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3747,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:19.582+00:00,15,0,15,-0.3037,15.0761,True,True,True,1,358.846,FORWARD,unknown neighbor,1603,0.12,0.12062,0.02393,-2.52,5.974,7.619,3.764,0.941,0.522,180,218,205,180,0.878,0.667,8,0.753,0.563,translation,,moved,1.0052,9.229,7.619,1.611,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3953,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:20.229+00:00,16,0,16,-0.3239,16.0795,True,True,True,1,358.846,FORWARD,unknown neighbor,1644,0.12,0.12044,0.02324,-1.974,5.434,7.548,3.991,0.946,0.574,169,205,194,169,0.871,0.5,6,0.804,0.599,translation,,moved,1.0036,9.055,7.548,1.507,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3963,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:20.849+00:00,17,0,17,-0.3441,17.0814,True,True,True,1,358.846,FORWARD,unknown neighbor,1683,0.12,0.12025,0.02526,-3.057,7.389,10.432,7.619,0.944,0.556,171,210,194,171,0.881,0.667,8,0.768,0.688,translation,,moved,1.0021,8.893,10.432,1.539,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3942,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:21.464+00:00,18,0,18,-0.3645,18.0909,True,True,True,1,358.846,FORWARD,unknown neighbor,1723,0.12,0.12117,0.02567,-1.447,6.372,9.749,7.624,0.934,0.5,186,220,205,186,0.907,0.667,8,0.601,0.647,mixed,,moved,1.0097,8.985,9.749,0.764,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3877,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:22.092+00:00,19,0,19,-0.3848,19.0991,True,True,True,1,358.846,FORWARD,unknown neighbor,1765,0.12,0.12101,0.02738,-2.816,7.962,10.619,7.016,0.949,0.503,159,199,179,159,0.888,0.75,9,0.797,0.702,translation,,moved,1.0084,9.031,10.619,1.588,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3905,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:22.721+00:00,20,0,20,-0.405,20.1032,True,True,True,1,358.846,FORWARD,unknown neighbor,1805,0.12,0.12051,0.02807,-1.997,7.514,11.704,9.202,0.954,0.478,180,221,198,180,0.909,0.833,10,0.764,0.802,mixed,,moved,1.0043,9.126,11.704,2.577,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3963,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:23.369+00:00,21,0,21,-0.4252,21.1043,True,True,True,1,358.846,FORWARD,unknown neighbor,1846,0.12,0.12016,0.02813,-10.487,8.354,12.442,10.29,0.954,0.585,159,226,176,159,0.903,0.667,8,0.786,0.807,mixed,,moved,1.0013,9.281,12.442,3.161,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.39,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:23.995+00:00,22,0,22,-0.4454,22.1079,True,True,True,1,358.846,FORWARD,unknown neighbor,1888,0.12,0.12046,0.02784,-5.466,10.336,15.118,12.566,0.96,0.487,150,200,168,150,0.893,0.833,10,0.715,0.874,perspective-expansion,,moved,1.0039,9.471,15.118,5.647,,distributed visual travel confirmed (perspective-expansion camera evidence),True,False,False,0.3855,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:24.614+00:00,23,0,23,-0.466,23.1313,True,True,True,1,358.846,FORWARD,unknown neighbor,1928,0.12,0.12284,0.02602,-2.23,6.423,12.796,10.251,0.949,0.38,137,180,158,137,0.867,0.917,11,0.596,0.83,perspective-expansion,,moved,1.0236,9.809,12.796,2.986,,distributed visual travel confirmed (perspective-expansion camera evidence),True,False,False,0.3954,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:25.252+00:00,24,0,24,-0.4862,24.1334,True,True,True,1,358.846,FORWARD,unknown neighbor,1966,0.12,0.12027,0.02398,-2.988,6.492,13.209,6.712,0.948,0.673,107,143,126,107,0.849,0.75,9,0.697,0.857,perspective-expansion,,moved,1.0022,9.989,13.209,3.22,,distributed visual travel confirmed (perspective-expansion camera evidence),True,False,False,0.3907,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:25.890+00:00,25,-1,25,-0.5064,25.1364,True,True,True,1,358.846,FORWARD,unknown neighbor,2005,0.12,0.12039,0.02418,-3.023,8.953,12.187,6.251,0.937,0.616,112,142,135,112,0.83,0.75,9,0.74,0.804,mixed,,moved,1.0032,10.182,12.187,2.005,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3923,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:26.557+00:00,26,-1,26,-0.5266,26.1391,True,True,True,1,358.846,FORWARD,unknown neighbor,2045,0.12,0.12035,0.0229,-0.687,5.816,10.449,4.982,0.927,0.587,109,139,129,109,0.845,0.833,10,0.486,0.702,perspective-expansion,,moved,1.0029,10.302,10.449,0.147,,distributed visual travel confirmed (perspective-expansion camera evidence),True,False,False,0.3923,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:27.184+00:00,27,-1,27,-0.5471,27.1577,True,True,True,1,358.846,FORWARD,unknown neighbor,2085,0.12,0.12226,0.02815,-2.223,9.324,12.562,4.627,0.932,0.544,103,152,129,103,0.798,0.833,10,0.735,0.818,perspective-expansion,,moved,1.0188,10.311,12.562,2.251,,distributed visual travel confirmed (perspective-expansion camera evidence),True,False,False,0.3916,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:27.808+00:00,28,-1,28,-0.5673,28.1613,True,True,True,1,358.846,FORWARD,unknown neighbor,2124,0.12,0.12046,0.02686,-3.026,9.609,15.816,6.101,0.922,0.435,131,178,161,131,0.814,0.833,10,0.557,0.714,perspective-expansion,,moved,1.0038,10.446,15.816,5.37,,distributed visual travel confirmed (perspective-expansion camera evidence),True,False,False,0.3985,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:28.441+00:00,29,-1,29,-0.5879,29.1813,True,True,True,1,358.846,FORWARD,unknown neighbor,2166,0.12,0.12242,0.02726,-3.551,8.854,14.281,6.303,0.924,0.546,130,181,165,130,0.788,0.667,8,0.765,0.773,mixed,,moved,1.0202,10.768,14.281,3.513,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3943,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:29.059+00:00,30,-1,30,-0.6084,30.1974,True,True,True,1,358.846,FORWARD,unknown neighbor,2208,0.12,0.12196,0.02654,-3.728,11.439,17.963,8.065,0.926,0.61,123,184,154,123,0.799,0.667,8,0.744,0.769,mixed,,moved,1.0163,10.979,17.963,6.984,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3975,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:29.692+00:00,31,-1,31,-0.6286,31.2004,True,True,True,1,358.846,FORWARD,unknown neighbor,2250,0.12,0.12039,0.02549,-3.864,7.576,11.376,8.567,0.935,0.583,151,202,180,151,0.839,0.583,7,0.701,0.77,mixed,,moved,1.0033,11.398,11.376,0.022,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3942,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:30.324+00:00,32,-1,32,-0.6488,32.2063,True,True,True,1,358.846,FORWARD,unknown neighbor,2291,0.12,0.12073,0.02715,-3.645,10.519,14.605,11.873,0.922,0.497,153,221,187,153,0.818,0.75,9,0.712,0.701,mixed,,moved,1.006,11.396,14.605,3.209,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3898,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:30.950+00:00,33,-1,33,-0.669,33.2094,True,True,True,1,358.846,FORWARD,unknown neighbor,2333,0.12,0.1204,0.0257,-4.315,5.759,11.291,8.616,0.92,0.5,150,218,180,150,0.833,0.75,9,0.604,0.67,mixed,,moved,1.0034,11.588,11.291,0.297,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.3779,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:31.571+00:00,34,-1,34,-0.6893,34.2129,True,True,True,1,358.846,FORWARD,unknown neighbor,2373,0.12,0.12044,0.01888,3.393,-0.468,5.577,4.392,0.784,0.5,46,210,174,46,0.264,0.583,7,0.355,0.585,perspective-expansion,,moved,1.0037,11.556,5.577,5.979,,distributed visual travel confirmed (perspective-expansion camera evidence),True,False,False,0.378,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:32.205+00:00,35,-1,35,-0.7095,35.2169,True,True,True,1,358.846,FORWARD,unknown neighbor,2415,0.12,0.1205,0.03464,-5.193,7.634,10.594,8.352,0.925,0.64,111,216,145,111,0.766,0.5,6,0.821,0.628,translation,,moved,1.0042,10.91,10.594,0.316,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3927,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:32.842+00:00,36,-1,36,-0.7298,36.2229,True,True,True,1,358.846,FORWARD,unknown neighbor,2458,0.12,0.12075,0.03207,-3.869,7.998,11.365,8.143,0.938,0.574,129,208,152,129,0.849,0.667,8,0.779,0.698,translation,,moved,1.0062,10.876,11.365,0.488,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3802,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:33.466+00:00,37,-1,37,-0.75,37.226,True,True,True,1,358.846,FORWARD,unknown neighbor,2500,0.12,0.12039,0.02684,-4.27,10.012,11.976,9.516,0.924,0.368,117,215,148,117,0.791,0.667,8,0.767,0.681,translation,,moved,1.0033,10.906,11.976,1.07,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.3668,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:34.097+00:00,38,-1,38,-0.7701,38.2281,True,True,True,1,358.846,FORWARD,unknown neighbor,2539,0.12,0.12028,0.02562,-1.147,8.816,9.454,6.545,0.934,0.481,154,221,184,154,0.837,0.833,10,0.756,0.772,mixed,,moved,1.0024,10.97,9.454,1.516,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.6409,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:34.727+00:00,39,-1,39,-0.7904,39.232,True,True,True,1,358.846,FORWARD,unknown neighbor,2580,0.12,0.12049,0.02445,2.0,4.978,8.448,4.679,0.92,0.434,122,204,145,122,0.841,0.917,11,0.598,0.651,mixed,,moved,1.0041,10.806,8.448,2.358,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.6126,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:35.365+00:00,40,-1,40,-0.8106,40.2343,True,True,True,1,358.846,FORWARD,unknown neighbor,2620,0.12,0.12029,0.02336,3.388,5.753,7.213,2.436,0.934,0.66,97,176,126,97,0.77,0.75,9,0.881,0.539,translation,,moved,1.0025,10.551,7.213,3.338,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.6573,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:36.002+00:00,41,-1,41,-0.8307,41.2348,True,True,True,1,358.846,FORWARD,unknown neighbor,2662,0.12,0.12009,0.02163,2.47,4.333,7.035,4.575,0.902,0.533,105,176,132,105,0.795,0.917,11,0.593,0.534,mixed,,moved,1.0008,10.191,7.035,3.155,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.6768,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:36.631+00:00,42,-1,42,-0.8509,42.2355,True,True,True,1,358.846,FORWARD,unknown neighbor,2703,0.12,0.1201,0.02037,2.921,5.394,7.037,3.579,0.931,0.41,100,150,128,100,0.781,0.833,10,0.84,0.576,translation,,moved,1.0008,9.85,7.037,2.813,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7191,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:37.259+00:00,43,-1,43,-0.8711,43.2378,True,True,True,1,358.846,FORWARD,unknown neighbor,2744,0.12,0.1203,0.02118,3.048,5.6,7.509,4.145,0.938,0.526,95,143,119,95,0.798,0.667,8,0.862,0.58,translation,,moved,1.0025,9.546,7.509,2.037,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.737,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:37.874+00:00,44,-1,44,-0.8913,44.2416,True,True,True,1,358.846,FORWARD,unknown neighbor,2784,0.12,0.12048,0.01988,3.501,6.891,9.118,2.445,0.932,0.545,88,152,115,88,0.765,0.583,7,0.874,0.577,translation,,moved,1.004,9.326,9.118,0.208,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7326,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:38.493+00:00,45,-1,45,-0.9115,45.2455,True,True,True,1,358.846,FORWARD,unknown neighbor,2825,0.12,0.1205,0.01918,5.017,7.034,9.641,1.838,0.93,0.643,98,140,128,98,0.766,0.583,7,0.858,0.704,translation,,moved,1.0041,9.304,9.641,0.337,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7463,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:39.140+00:00,46,-1,46,-0.9318,46.2501,True,True,True,1,358.846,FORWARD,unknown neighbor,2865,0.12,0.12057,0.01946,4.329,7.411,10.903,5.928,0.907,0.565,115,155,145,115,0.793,0.75,9,0.621,0.633,mixed,,moved,1.0048,9.324,10.903,1.579,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.728,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:39.766+00:00,47,-1,47,-0.952,47.2538,True,True,True,1,358.846,FORWARD,unknown neighbor,2906,0.12,0.12047,0.0195,3.237,8.698,10.974,6.187,0.931,0.644,118,155,149,118,0.792,0.75,9,0.824,0.654,translation,,moved,1.0039,9.419,10.974,1.555,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7544,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:40.395+00:00,48,-1,48,-0.9722,48.2567,True,True,True,1,358.846,FORWARD,unknown neighbor,2946,0.12,0.12038,0.01939,3.351,6.439,9.53,3.42,0.912,0.696,112,163,138,112,0.812,0.75,9,0.642,0.623,mixed,,moved,1.0032,9.512,9.53,0.018,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.734,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:41.027+00:00,49,-1,49,-0.9924,49.2594,True,True,True,1,358.846,FORWARD,unknown neighbor,2988,0.12,0.12035,0.01992,2.13,8.379,10.981,8.84,0.931,0.427,117,159,146,117,0.801,0.833,10,0.805,0.658,translation,,moved,1.0029,9.513,10.981,1.468,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7428,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:41.640+00:00,50,-1,50,-1.013,50.2816,True,True,True,1,358.846,FORWARD,unknown neighbor,3029,0.12,0.12269,0.02162,3.551,7.267,12.105,8.406,0.925,0.459,111,171,141,111,0.787,0.75,9,0.78,0.703,mixed,,moved,1.0224,9.601,12.105,2.504,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.7396,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:42.281+00:00,51,-1,51,-1.0332,51.2839,True,True,True,1,358.846,FORWARD,unknown neighbor,3070,0.12,0.1203,0.02102,3.524,5.923,11.63,8.406,0.915,0.4,110,191,145,110,0.759,0.833,10,0.758,0.717,mixed,,moved,1.0025,9.751,11.63,1.878,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.7362,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:42.917+00:00,52,-1,52,-1.0534,52.288,True,True,True,1,358.846,FORWARD,unknown neighbor,3111,0.12,0.12051,0.02107,4.807,8.843,15.116,11.754,0.934,0.319,138,183,170,138,0.812,0.917,11,0.811,0.72,translation,,moved,1.0043,9.864,15.116,5.252,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7352,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:43.552+00:00,53,-1,53,-1.0739,53.3032,True,True,True,1,358.846,FORWARD,unknown neighbor,3152,0.12,0.12185,0.02111,2.881,6.901,14.399,12.808,0.928,0.425,146,193,171,146,0.854,0.917,11,0.675,0.69,mixed,,moved,1.0154,10.179,14.399,4.219,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.7403,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:44.185+00:00,54,-1,54,-1.094,54.3042,True,True,True,1,358.846,FORWARD,unknown neighbor,3193,0.12,0.12015,0.02222,3.212,7.884,16.614,15.875,0.934,0.372,145,200,169,145,0.858,0.917,11,0.724,0.732,mixed,,moved,1.0012,10.432,16.614,6.182,,distributed visual travel confirmed (mixed camera evidence),True,False,False,0.7422,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:44.820+00:00,55,-1,55,-1.1143,55.3095,True,True,True,1,358.846,FORWARD,unknown neighbor,3234,0.12,0.12065,0.0235,3.595,5.413,6.826,2.389,0.921,0.517,120,220,146,120,0.822,0.583,7,0.694,0.367,translation,,moved,1.0055,10.803,6.826,3.977,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7434,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:45.463+00:00,56,-1,56,-1.1345,56.3136,True,True,True,1,358.846,FORWARD,unknown neighbor,3275,0.12,0.12052,0.02107,3.304,4.875,6.128,2.88,0.927,0.692,107,201,139,107,0.77,0.667,8,0.825,0.491,translation,,moved,1.0043,10.374,6.128,4.246,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7458,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:46.080+00:00,57,-1,57,-1.155,57.33,True,True,True,1,358.846,FORWARD,unknown neighbor,3316,0.12,0.12199,0.01859,3.295,5.417,6.698,2.624,0.931,0.971,104,154,136,104,0.765,0.5,6,0.868,0.484,translation,,moved,1.0166,9.915,6.698,3.217,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.749,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:46.687+00:00,58,-1,58,-1.1752,58.3328,True,True,True,1,358.846,FORWARD,unknown neighbor,3356,0.12,0.12036,0.01737,3.09,5.401,7.1,3.772,0.925,0.889,108,135,134,108,0.806,0.583,7,0.752,0.422,translation,,moved,1.003,9.568,7.1,2.468,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.76,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:47.318+00:00,59,-1,59,-1.1954,59.3352,True,True,True,1,358.846,FORWARD,unknown neighbor,3397,0.12,0.12032,0.0177,3.146,5.545,6.797,3.056,0.945,0.782,110,137,134,110,0.821,0.583,7,0.877,0.454,translation,,moved,1.0027,9.301,6.797,2.504,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.7502,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
2026-07-26T15:12:47.940+00:00,60,-1,60,-1.2156,60.3369,True,True,True,1,358.846,FORWARD,unknown neighbor,3438,0.12,0.12023,0.01993,1.359,7.341,8.967,4.937,0.947,0.616,125,157,153,125,0.817,0.583,7,0.905,0.501,translation,,moved,1.0019,9.031,8.967,0.064,,distributed visual travel confirmed (translation camera evidence),True,False,False,0.6054,False,358.846,0.909,1.269,False,358.846,0.891,1.269,
